"Dynamic Send: Asset Title","Original Industry","Product Interest","Producer","Region","Country","Language","Contact Type","Company Size","Industry","Dynamic Send: Created Date","Start Date","Expiration Date","Sub-Region","Product","Dynamic Send: Record Type","Asset Type"
"ZA_GFM_Agentforce Marketing_conversational-marketing-playbook","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","South Africa","English","Customer; Prospect","MM; GB; EBU","","1/7/2026","1/9/2026","12/8/2027","Africa","Marketing Cloud","Generic","Guide"
"FR_GFM_Agentforce Marketing_agentforce-guide","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","France; Monaco","French","Customer; Prospect","MM; GB","","1/7/2026","1/19/2026","1/19/2027","France","Marketing Cloud","Generic","Guide"
"ZA_GFM_Agentforce Marketing_ai-for-marketers-workbook","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","South Africa","English","Customer; Prospect","MM; GB; EBU","","1/6/2026","1/8/2026","1/8/2027","Africa","Marketing Cloud","Generic","Guide"
"BE_GFM_Agentforce Marketing_20-best-practices-marketing-optimization","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Belgium","English","Customer; Prospect","MM; GB; EBU","","1/6/2026","1/8/2026","1/8/2027","Belgium","Marketing Cloud","Generic","Guide"
"DK_GFM_Agentforce Marketing_20-best-practices-marketing-optimization","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Denmark; Faroe Islands; Greenland","English","Customer; Prospect","MM; GB; EBU","","1/6/2026","1/8/2026","1/8/2027","Denmark","Marketing Cloud","Generic","Guide"
"SE_GFM_Agentforce Marketing_20-best-practices-marketing-optimization","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Sweden","English","Customer; Prospect","MM; GB; EBU","","1/6/2026","1/8/2026","1/8/2027","Sweden","Marketing Cloud","Generic","Guide"
"NO_GFM_Agentforce Marketing_20-best-practices-marketing-optimization","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Norway","English","Customer; Prospect","MM; GB; EBU","","1/6/2026","1/8/2026","1/8/2027","Norway","Marketing Cloud","Generic","Guide"
"FI_GFM_Agentforce Marketing_20-best-practices-marketing-optimization","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Finland","English","Customer; Prospect","MM; GB; EBU","","1/6/2026","1/8/2026","1/8/2027","Finland","Marketing Cloud","Generic","Guide"
"MDE_GFM_Agentforce Marketing_50-email-marketer-best-practices","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Saudi Arabia; United Arab Emirates","English","Customer; Prospect","MM; GB; EBU","","1/5/2026","1/7/2026","4/30/2027","MDE","Marketing Cloud","Generic","Guide"
"PL_GFM_Agentforce Marketing_50-email-marketer-best-practices","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Poland","English","Customer; Prospect","MM; GB; EBU","","1/5/2026","1/7/2026","4/30/2027","CEE","Marketing Cloud","Generic","Guide"
"AT_GFM_Agentforce Marketing_50-email-marketer-best-practices","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Austria","German","Customer; Prospect","MM; GB","","1/5/2026","1/7/2026","4/30/2027","Austria","Marketing Cloud","Generic","Guide"
"ZA_GFM_Agentforce Marketing_1-1-personalization","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","South Africa","English","Customer; Prospect","MM; GB; EBU","","1/23/2026","1/26/2026","1/26/2027","Africa","Marketing Cloud","Generic","Guide"
"CH_GFM_Agentforce Marketing_20-best-practices-marketing-optimization","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Liechtenstein; Switzerland","English","Customer; Prospect","MM; GB","","1/23/2026","1/26/2026","1/26/2027","Switzerland & Liechtenstein","Marketing Cloud","Generic","Guide"
"NL_GFM_Agentforce Marketing_50-email-marketer-best-practices","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Netherlands","Dutch","Customer; Prospect","MM; GB","","1/23/2026","1/26/2026","1/26/2027","Netherlands","Marketing Cloud","Generic","Guide"
"FR_GFM_Agentforce Marketing_50-email-marketer-best-practices","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","France; Monaco","French","Customer; Prospect","MM; GB","","1/23/2026","1/26/2026","1/26/2027","France","Marketing Cloud","Generic","Guide"
"IT_GFM_Agentforce Marketing_50-email-marketer-best-practices","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Holy See; Italy; San Marino","Italian","Customer; Prospect","MM; GB; EBU","","1/23/2026","1/26/2026","1/26/2027","Italy","Marketing Cloud","Generic","Guide"
"ES_GFM_Agentforce Marketing_agentforce-guide","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Andora; Spain","Spanish","Customer; Prospect","MM; GB; EBU","","1/19/2026","1/19/2026","1/19/2027","Spain","Marketing Cloud","Generic","Guide"
"DE_GFM_Agentforce Marketing_agentforce-guide","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Germany","German","Customer; Prospect","MM; GB","","1/19/2026","1/19/2026","1/19/2027","Germany","Marketing Cloud","Generic","Guide"
"SA_GFM_Agentforce Marketing_20-best-practices-marketing-optimization","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Saudi Arabia","English","Customer; Prospect","MM; GB; EBU","","1/7/2026","1/8/2026","1/8/2027","MDE","Marketing Cloud","Generic","Guide"
"ZA_GFM_Agentforce Marketing_20-best-practices-marketing-optimization","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","South Africa","English","Customer; Prospect","MM; GB; EBU","","1/7/2026","1/8/2026","1/8/2027","Africa","Marketing Cloud","Generic","Guide"
"CH_GFM_Agentforce Marketing_conversational-marketing-playbook","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Liechtenstein; Switzerland","English","Customer; Prospect","MM; GB","","1/7/2026","1/9/2026","12/8/2027","Switzerland & Liechtenstein","Marketing Cloud","Generic","Guide"
"IL_GFM_Agentforce Marketing_conversational-marketing-playbook","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Israel","English","Customer; Prospect","MM; GB; EBU","","1/7/2026","1/9/2026","12/8/2027","Israel","Marketing Cloud","Generic","Guide"
"DE_GFM_Agentforce Marketing_conversational-marketing-playbook","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Germany","German","Customer; Prospect","MM; GB","","1/7/2026","1/9/2026","1/9/2027","Germany","Marketing Cloud","Generic","Guide"
"ES 1-1 Personalisation","","Marketing Cloud","Angie Isabela Cheung Chen","EMEA","Spain","Spanish","Customer; Prospect","GRB; MM; GB; EBU","","2/23/2026","2/23/2026","2/23/2027","Spain","Marketing Cloud","Generic","Guide"
"PL_Marketing Use Cases in the Age of AI and Agentforce (SL-A)","","Marketing Cloud","Alessia Zucco","EMEA","Poland","English","Customer; Prospect","SMB; MM; GB; EBU","","2/5/2025","2/11/2025","12/31/2026","CEE","Marketing Cloud","Generic","Guide"
"IL_Marketing Use Cases in the Age of AI and Agentforce (SL-A)","","Marketing Cloud","Alessia Zucco","EMEA","Israel","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","1/28/2025","1/29/2025","12/31/2026","Israel","Marketing Cloud","Generic","Guide"
"PT_How Agentic Automation Helps You Build Lasting Customer Relationships","","Marketing Cloud","Alessia Zucco","EMEA","Portugal","Portuguese","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","6/18/2025","6/18/2025","6/16/2026","Portugal","Marketing Cloud","Generic","Guide"
"PT_4 Steps to Connected Marketing and Service Experiences","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Alessia Zucco","EMEA","Portugal","Portuguese","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","6/18/2025","6/18/2025","6/18/2026","Portugal","Marketing Cloud","Generic","Guide"
"PT_Marketing Use Cases in the Age of AI and Agentforce (SL-A)","","Marketing Cloud","Alessia Zucco","EMEA","Portugal","Portuguese","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","6/18/2025","6/18/2025","6/18/2026","Portugal","Marketing Cloud","Generic","Guide"
"AE_Marketing Use Cases in the Age of AI and Agentforce (SL-A)","","Marketing Cloud","Alessia Zucco","EMEA","United Arab Emirates","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","5/19/2025","5/19/2025","12/31/2026","MDE","Marketing Cloud","Generic","Guide"
"ES_AI-powered opportunities for marketers","","Marketing Cloud","Alessia Zucco","EMEA","Spain","Spanish","Customer; Prospect","SB; ESB; GRB; MM; GB; EBU","","8/11/2025","8/13/2025","8/11/2026","Spain","Marketing Cloud","Generic","Guide"
"PT_20 Best Practices for Marketing Optimization","","Marketing Cloud","Alessia Zucco","EMEA","Portugal","Portuguese","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","8/1/2025","8/5/2025","8/1/2026","Portugal","Marketing Cloud","Generic","Guide"
"PT_50 Best Practices for Email Marketers","","Agentforce Revenue Management; Agentforce Sales; CRM Analytics; Einstein AI","Alessia Zucco","EMEA","Portugal","Portuguese","Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","8/1/2025","8/5/2025","8/1/2026","Portugal","Marketing Cloud","Generic","Guide"
"PT_1-1-personalization","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Alessia Zucco","EMEA","Portugal","Portuguese","Customer; Prospect","SB; ESB; SMB; GRB; MM; GB; EBU","","7/31/2025","8/1/2025","7/31/2026","Portugal","Marketing Cloud","Generic","Guide"
"IT - 20-best-practices-marketing-optimization","","Marketing Cloud","Alessia Zucco","EMEA","Holy See; Italy; San Marino","Italian","Customer; Prospect","SB; ESB; GRB; MM; GB; EBU","","8/18/2025","8/19/2025","8/18/2026","Italy","Marketing Cloud","Generic","Guide"
"PT_GFM_Marketing Cloud_20-best-practices-marketing-optimization","","Agentforce; Marketing Cloud","Alessia Zucco","EMEA","Portugal","Portuguese","Customer; Prospect","MM; EBU","","10/28/2025","10/30/2025","10/28/2026","Portugal","Marketing Cloud","Generic","Guide"
"IT-conversational-marketing-playbook","","Agentforce; Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Alessia Zucco","EMEA","Holy See; Italy; San Marino","Italian","Customer; Prospect","SB; ESB; GRB; MM; GB; EBU","","9/22/2025","9/23/2025","9/22/2026","Italy","Marketing Cloud","Generic","Guide"
"NO_Marketing Use Cases in the Age of AI and Agentforce (SL-A)","","Marketing Cloud","Sharon Fels","EMEA","Norway","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","1/28/2025","1/29/2025","12/31/2026","Norway","Marketing Cloud","Generic","Guide"
"SE_Marketing Use Cases in the Age of AI and Agentforce (SL-A)","","Marketing Cloud","Sharon Fels","EMEA","Sweden","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","1/28/2025","1/31/2025","12/31/2026","Sweden","Marketing Cloud","Generic","Guide"
"BE_Marketing Use Cases in the Age of AI and Agentforce (SL-A)","","Marketing Cloud","Sharon Fels","EMEA","Belgium","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","1/28/2025","1/29/2025","12/31/2026","Belgium","Marketing Cloud","Generic","Guide"
"DK_Marketing Use Cases in the Age of AI and Agentforce (SL-A)","","Marketing Cloud","Sharon Fels","EMEA","Denmark; Faroe Islands; Greenland","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","1/28/2025","1/31/2025","12/31/2026","Denmark","Marketing Cloud","Generic","Guide"
"FI_Marketing Use Cases in the Age of AI and Agentforce (SL-A)","","Marketing Cloud","Sharon Fels","EMEA","Finland","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","1/28/2025","1/31/2025","12/31/2026","Finland","Marketing Cloud","Generic","Guide"
"UK_Marketing Use Cases in the Age of AI and Agentforce (SL-A)","","Marketing Cloud","Sophie Walsh","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","ESB; SMB; MM; GB","","1/28/2025","1/30/2025","12/31/2026","UK","Marketing Cloud","Generic","Guide"
"IE_Marketing Use Cases in the Age of AI and Agentforce (SL-A)","","Marketing Cloud","Sophie Walsh","EMEA","Ireland","English","Customer; Prospect","ESB; SMB; MM; GB","","1/28/2025","1/30/2025","12/31/2026","Ireland","Marketing Cloud","Generic","Guide"
"DE_GFM_Marketing Cloud_50-email-marketer-best-practices","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Orla Reaper-Reynolds","EMEA","Germany","German","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","12/17/2025","1/6/2026","12/17/2026","Germany","Marketing Cloud","Generic","Guide"
"IE_GFM__1-1-personalisation","","Marketing Cloud","Deborah Smythe","EMEA","Ireland","English","Customer; Prospect","ESB; SMB; MM; GB","","11/12/2025","11/27/2025","11/12/2026","Ireland","Marketing Cloud","Generic","Guide"
"GB_GFM__1-1-personalisation","","Marketing Cloud","Deborah Smythe","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","ESB; SMB; MM; GB","","11/12/2025","11/27/2025","11/12/2026","UK","Marketing Cloud","Generic","Guide"
"IE_GFM__20-best-practices-marketing-optimisation","","Marketing Cloud","Deborah Smythe","EMEA","Ireland","English","Customer; Prospect","MM; GB","","11/11/2025","11/27/2025","11/11/2026","Ireland","Marketing Cloud","Generic","Guide"
"GB_GFM__20-best-practices-marketing-optimisation","","Marketing Cloud","Deborah Smythe","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","MM; GB","","11/11/2025","11/27/2025","11/11/2026","UK","Marketing Cloud","Generic","Guide"
"PT_GFM_Field Service Lightning_TXtZPNrnMV6VtVcZslFM5t_DUF3FmUPXHjmrY51YL-zIngJgz","","Marketing Cloud","Shane Hudson","EMEA","Portugal","Portuguese","Customer; Prospect","GRB; MM; GB; EBU","","1/22/2026","1/24/2026","","Portugal","Marketing Cloud","Generic","On-Demand Webinar"
"ES_GFM_Field Service Lightning_TXtZPNrnMV6VtVcZslFM5t_DUF3FmUPXHjmrY51YL-zIngJgz","","Marketing Cloud","Shane Hudson","EMEA","Spain","Spanish","Customer; Prospect","GRB; MM; GB; EBU","","1/22/2026","1/24/2026","","Spain","Marketing Cloud","Generic","On-Demand Webinar"
"ES_GFM_Marketing Cloud_YW3SEPUa9fri48s_PATWrn7das63iNeqgpI6AAjlwKTYj2vvyejcSbrK5","","Marketing Cloud","Shane Hudson","EMEA","Spain","Spanish","Customer; Prospect","GRB; MM; GB; EBU","","1/22/2026","1/24/2026","","Spain","Marketing Cloud","Generic","On-Demand Webinar"
"ES_GFM_Commerce Cloud_yqbitO-vrOV8FSQvFA3bTgpfYbOnRgz7DKlSIOoUhXI9AFsebz6hLLH1Op","","Marketing Cloud","Shane Hudson","EMEA","Spain","Spanish","Customer; Prospect","GRB; MM; GB; EBU","","1/22/2026","1/24/2026","","Spain","Marketing Cloud","Generic","On-Demand Webinar"
"ES_GFM_Commerce Cloud_FcEW7zt5jgb22_OyZ38nWYNZ2NtCFNf1JdV25q89pi1ordOOi-leiYK4KL","","Agentforce; Marketing Cloud","Shane Hudson","EMEA","Spain","Spanish","Customer; Prospect","GRB; MM; GB; EBU","","1/22/2026","1/24/2026","","Spain","Marketing Cloud","Generic","On-Demand Webinar"
"DE_AT_Activate_AI_Agents_Across_Industries_Webinar_Series_Manufacturing","","Agentforce Manufacturing; Agentforce Sales; Slack","Mamun Rahman","EMEA","Germany","German","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","7/15/2025","7/21/2025","6/30/2026","Germany","Marketing Cloud","Generic","On-Demand Webinar"
"DE_AT_Activate_AI_Agents_Across_Industries_Webinar_Series_Telco","","Agentforce","Mamun Rahman","EMEA","Germany","German","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","7/15/2025","7/21/2025","6/30/2026","Germany","Marketing Cloud","Generic","On-Demand Webinar"
"DE_AT_Activate_AI_Agents_Across_Industries_Webinar_Series_Banking","","Agentforce; Agentforce Sales; Data 360; Marketing Cloud","Mamun Rahman","EMEA","Germany","German","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","7/15/2025","7/21/2025","6/30/2026","Germany","Marketing Cloud","Generic","On-Demand Webinar"
"EMEA-AT-Web Form-DSE--AT-Marketing-On-Demand-Webinar--FY27Q2","","Marketing Cloud; Marketing Cloud Account Engagement","Christian Schuetz","EMEA","Austria","German","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","5/8/2026","5/11/2026","","Austria","Marketing Cloud","Generic","On-Demand Webinar"
"EMEA-DE-Web Form-DSE--DE-Marketing-On-Demand-Webinar--FY27Q2","","Marketing Cloud; Marketing Cloud Account Engagement","Christian Schuetz","EMEA","Germany","German","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","5/6/2026","5/11/2026","","Germany","Marketing Cloud","Generic","On-Demand Webinar"
"FR_1-1-personalization","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Shane Hudson","EMEA","France; Monaco","French","Customer; Prospect","MM; GB","","2/13/2025","1/6/2026","12/31/2027","France","Marketing Cloud","Generic","Research Reports"
"IL_1-1-personalization","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Mamun Rahman","EMEA","Israel","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","9/13/2024","9/16/2024","","Israel","Marketing Cloud","Generic","Research Reports"
"AE_1-1-personalization","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Mamun Rahman","EMEA","United Arab Emirates","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","9/12/2024","9/16/2024","","MDE","Marketing Cloud","Generic","Research Reports"
"AT_Gartner Digital Commerce","","Marketing Cloud","Mamun Rahman","EMEA","Austria","German","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","8/22/2025","8/24/2025","8/22/2026","Austria","Marketing Cloud","Generic","Research Reports"
"DE_Gartner Digital Commerce","","Marketing Cloud","Mamun Rahman","EMEA","Germany","German","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","8/22/2025","8/24/2025","8/22/2026","Germany","Marketing Cloud","Generic","Research Reports"
"CH_1-1-personalization","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Erika Torchia","EMEA","Liechtenstein; Switzerland","English","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","9/13/2024","9/17/2024","","Switzerland & Liechtenstein","Marketing Cloud","Generic","Research Reports"
"[AE M-Pr] 9th State of Marketing","","Multi-Product","Sian Desmond","EMEA","United Arab Emirates","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","10/15/2024","10/17/2024","","MDE","Marketing Cloud","Generic","Research Reports"
"[UK M-Pr] 9th State of Marketing","","Multi-Product","Sian Desmond","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","ESB; SMB; MM; GB","","10/15/2024","10/17/2024","","UK","Marketing Cloud","Generic","Research Reports"
"AT_Trends in Generative AI for Marketing_new","","Marketing Cloud","Carolin Schmitz","EMEA","Austria","German","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","9/4/2025","9/9/2025","9/3/2026","Austria","Marketing Cloud","Generic","Research Reports"
"DE_Trends in Generative AI for Marketing","","Marketing Cloud","Carolin Schmitz","EMEA","Germany","German","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","9/4/2025","9/4/2025","9/3/2026","Germany","Marketing Cloud","Generic","Research Reports"
"ES_Trends in Generative AI for Marketing","","Marketing Cloud","Angie Isabela Cheung Chen","EMEA","Spain","Spanish","Customer; Prospect","GRB; MM; GB; EBU","","2/23/2026","2/23/2026","2/23/2027","Spain","Marketing Cloud","Generic","Research Reports"
"PT_GFM_Marketing Cloud_df25-navigating-dreamforce-marketing","","Marketing Cloud","Shane Hudson","EMEA","Portugal","Portuguese","Customer; Prospect","GRB; MM; GB; EBU","","1/20/2026","1/24/2026","","Portugal","Marketing Cloud","Generic","Salesforce+ (On-Demand)"
"PT_GFM_Commerce Cloud_df25-navigating-dreamforce-commerce","","Commerce B2B; Community Cloud","Shane Hudson","EMEA","Portugal","Portuguese","Customer; Prospect","GRB; MM; GB; EBU","","1/20/2026","1/24/2026","","Portugal","Marketing Cloud","Generic","Salesforce+ (On-Demand)"
"ES_GFM_Marketing Cloud_df25-navigating-dreamforce-marketing","","Marketing Cloud","Angie Isabela Cheung Chen","EMEA","Spain","Spanish","Customer; Prospect","GRB; MM; GB; EBU","","11/26/2025","11/27/2025","11/26/2026","Spain","Marketing Cloud","Generic","Salesforce+ (On-Demand)"
"ZA_GFM_Marketing Cloud_df25-navigating-dreamforce-marketing","","Marketing Cloud","Alessia Zucco","EMEA","South Africa","English","Customer; Prospect","SB; ESB; GRB; MM; GB; EBU","","12/17/2025","12/18/2025","1/8/2027","Africa","Marketing Cloud","Generic","Salesforce+ (On-Demand)"
"GB_GFM_Marketing Cloud_df25-navigating-dreamforce-marketing","","Marketing Cloud","Deborah Smythe","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","ESB; SMB; MM; GB","","12/17/2025","12/19/2025","12/17/2026","UK","Marketing Cloud","Generic","Salesforce+ (On-Demand)"
"DK_GFM_Agentforce Marketing_state-of-marketing-10","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Denmark; Faroe Islands; Greenland","English","Customer; Prospect","MM; GB; EBU","","2/19/2026","2/19/2026","3/31/2027","Denmark","Marketing Cloud","Generic","State Of"
"ZA_GFM_Agentforce Marketing_state-of-marketing-10","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","South Africa","English","Customer; Prospect","MM; GB; EBU","","2/19/2026","2/19/2026","3/31/2027","Africa","Marketing Cloud","Generic","State Of"
"GB_GFM_Agentforce Marketing_state-of-marketing-10","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","MM; GB","","2/19/2026","2/19/2026","3/31/2027","UK","Marketing Cloud","Generic","State Of"
"IE_GFM_Marketing Cloud_state-of-marketing-9","","Marketing Cloud","Deborah Smythe","EMEA","Ireland","English","Customer; Prospect","MM; GB","","11/11/2025","11/27/2025","11/11/2026","Ireland","Marketing Cloud","Generic","State Of"
"GB_GFM_Marketing Cloud_state-of-marketing-9","","Marketing Cloud","Deborah Smythe","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","MM; GB","","11/11/2025","11/27/2025","11/11/2026","UK","Marketing Cloud","Generic","State Of"
"IE_GFM_Health Cloud_ai-in-healthcare-report.html","","Marketing Cloud","Shane Hudson","EMEA","Ireland","English","Customer; Prospect","MM; GB","","1/27/2026","1/29/2026","","Ireland","Marketing Cloud","Generic","Third-Party Content"
"GB_GFM_Health Cloud_ai-in-healthcare-report.html","","Marketing Cloud","Shane Hudson","EMEA","United Kingdom","English","Customer; Prospect","MM; GB","","1/27/2026","1/29/2026","","UK","Marketing Cloud","Generic","Third-Party Content"
"FY27Q2_BE_GFM_Cloud_forrester-revenue-2026","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Hayley Arnold","EMEA","Belgium","English","Customer; Prospect","MM; GB; EBU","","4/27/2026","5/1/2026","","Belgium","Marketing Cloud","Generic","Third-Party Research Report"
"FY27Q2_SA_GFM_Cloud_forrester-revenue-2026","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Hayley Arnold","EMEA","Saudi Arabia","English","Customer; Prospect","MM; GB; EBU","","4/27/2026","5/2/2026","","MDE","Marketing Cloud","Generic","Third-Party Research Report"
"FY27Q2_DK_GFM_Cloud_forrester-revenue-2026","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Hayley Arnold","EMEA","Denmark; Faroe Islands; Greenland","English","Customer; Prospect","MM; GB; EBU","","4/27/2026","5/1/2026","","Denmark","Marketing Cloud","Generic","Third-Party Research Report"
"FY27Q2_IL_GFM_Cloud_forrester-revenue-2026","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Hayley Arnold","EMEA","Israel","English","Customer; Prospect","MM; GB; EBU","","4/27/2026","5/1/2026","","Israel","Marketing Cloud","Generic","Third-Party Research Report"
"FY27Q2_UAE_GFM_Cloud_forrester-revenue-2026","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Hayley Arnold","EMEA","United Arab Emirates","English","Customer; Prospect","MM; GB; EBU","","4/27/2026","5/1/2026","","MDE","Marketing Cloud","Generic","Third-Party Research Report"
"FY27Q2_PT_GFM_Cloud_forrester-revenue-2026","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Hayley Arnold","EMEA","Portugal","English","Customer; Prospect","MM; GB; EBU","","4/27/2026","5/1/2026","","Portugal","Marketing Cloud","Generic","Third-Party Research Report"
"FY27Q2_PL_GFM_Cloud_forrester-revenue-2026","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Hayley Arnold","EMEA","Poland","English","Customer; Prospect","MM; GB; EBU","","4/27/2026","5/1/2026","","CEE","Marketing Cloud","Generic","Third-Party Research Report"
